Time	1st	2nd	3rd	4th	5th	6th	7th	8th	9th	10th
0.29	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-0.176	-1.024	0.264
0.292	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-0.336	-1.024	0.168
0.294	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-0.28	-1.024	-0.032
0.296	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-0.088	-1.024	-0.232
0.298	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	0.168	-1.024	-0.36
0.3	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	0.248	-1.024	-0.24
0.302	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	0.224	-1.024	0.072
0.304	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	0.12	-1.024	0.192
0.306	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-0.088	-1.024	0.296
0.308	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-0.24	-1.024	0.2
0.31	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-0.368	-1.024	0.072
0.312	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-0.184	-1.024	-0.16
0.314	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	0.096	-1.024	-0.344
0.316	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	0.232	-1.024	-0.256
0.318	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	0.288	-1.024	-0.072
0.32	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	0.12	-1.024	0.144
0.322	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-0.096	-1.024	0.232
0.324	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-0.272	-1.024	0.256
0.326	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-0.32	-1.024	0.08
0.328	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-0.264	-1.024	-0.136
0.33	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	0	-1.024	-0.264
0.332	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	0.2	-1.024	-0.32
0.334	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	0.288	-1.024	-0.16
0.336	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	0.224	-0.064	0.08
0.338	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	0	-0.232	0.24
0.34	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-0.2	-0.368	0.272
0.342	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-0.368	-0.264	0.176
0.344	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-0.32	0.04	-0.016
0.346	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-0.12	0.208	-1.024
0.348	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	0.16	0.32	-1.024
0.35	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	0.272	0.224	-1.024
0.352	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	0.312	0.016	-1.024
0.354	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	0.12	-0.136	-1.024
0.356	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-0.112	-0.4	-1.024
0.358	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-0.312	-0.296	-1.024
0.36	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-0.368	-0.088	-1.024
0.362	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-1.024	-0.208	0.136	-1.024
0.364	-1.024	-1.024	-1.024	-1.024	0.248	-1.024	-1.024	0.048	0.256	-1.024
0.366	-1.024	-1.024	-1.024	-1.024	0.096	-1.024	-1.024	0.216	0.272	-1.024
0.368	-1.024	-1.024	-1.024	-1.024	-0.144	-1.024	-1.024	0.296	0.136	-1.024
0.37	-1.024	-1.024	-1.024	-1.024	-0.304	-1.024	-1.024	0.184	-0.088	-1.024
0.372	-1.024	-1.024	-1.024	-1.024	-0.248	-1.024	-1.024	-0.016	-0.336	-1.024
0.374	-1.024	-1.024	-1.024	-1.024	-0.136	-1.024	-1.024	-0.216	-0.36	-1.024
0.376	-1.024	-1.024	-1.024	-1.024	0.096	-1.024	-1.024	-0.328	-0.24	-1.024
0.378	-1.024	-1.024	-1.024	-1.024	0.248	-1.024	-1.024	-0.296	0.12	-1.024
0.38	-1.024	-1.024	-1.024	-1.024	0.24	-1.024	-1.024	-0.008	0.24	-1.024
0.382	-1.024	-1.024	-1.024	-1.024	0.056	-1.024	-1.024	0.176	0.288	-1.024
